Date,Rainfall_Terni,Flow_Rate_Lupa
27/12/2013,1.368,-91.77
28/12/2013,1.368,-91.78
29/12/2013,1.368,-91.79
30/12/2013,1.368,-91.8
31/12/2013,1.368,-91.81
01/01/2014,4.748,-91.82
02/01/2014,4.748,-91.83
03/01/2014,4.748,-91.84
04/01/2014,4.748,-91.85
05/01/2014,4.748,-91.86
06/01/2014,4.748,-91.87
07/01/2014,4.748,-91.88
08/01/2014,4.748,-91.89
09/01/2014,4.748,-91.9
10/01/2014,4.748,-91.91
11/01/2014,4.748,-91.92
12/01/2014,4.748,-91.93
13/01/2014,4.748,-91.94
14/01/2014,4.748,-91.95
15/01/2014,4.748,-91.96
16/01/2014,4.748,-91.97
17/01/2014,4.748,-91.98
18/01/2014,4.748,-91.99
19/01/2014,4.748,-92
20/01/2014,4.748,-92.01
21/01/2014,4.748,-92.02
22/01/2014,4.748,-92.03
23/01/2014,4.748,-92.04
24/01/2014,4.748,-92.07
25/01/2014,4.748,-92.08
26/01/2014,4.748,-92.09
27/01/2014,4.748,-92.1
28/01/2014,4.748,-92.11
29/01/2014,4.748,-92.12
30/01/2014,4.748,
31/01/2014,4.748,
01/02/2014,4.069,-92.13
02/02/2014,4.069,-92.14
03/02/2014,4.069,-92.15
04/02/2014,4.069,-92.16
05/02/2014,4.069,-92.17
06/02/2014,4.069,-92.18
07/02/2014,4.069,-92.19
08/02/2014,4.069,-92.2
09/02/2014,4.069,-92.21
10/02/2014,4.069,-92.22
11/02/2014,4.069,-92.23
12/02/2014,4.069,-92.24
13/02/2014,4.069,-92.25
14/02/2014,4.069,-92.26
15/02/2014,4.069,-92.27
16/02/2014,4.069,-92.28
17/02/2014,4.069,-92.29
18/02/2014,4.069,-92.3
19/02/2014,4.069,-92.31
20/02/2014,4.069,-92.32
21/02/2014,4.069,-92.33
22/02/2014,4.069,-92.34
23/02/2014,4.069,-92.35
24/02/2014,4.069,-92.36
25/02/2014,4.069,-92.37
26/02/2014,4.069,-92.38
27/02/2014,4.069,-92.39
28/02/2014,4.069,-92.4
01/03/2014,2.729,-92.41
02/03/2014,2.729,-92.42
03/03/2014,2.729,-92.43
04/03/2014,2.729,-92.44
05/03/2014,2.729,-92.45
06/03/2014,2.729,-92.46
07/03/2014,2.729,-92.47
08/03/2014,2.729,-92.48
09/03/2014,2.729,-92.49
10/03/2014,2.729,-92.5
11/03/2014,2.729,-92.51
12/03/2014,2.729,-92.52
13/03/2014,2.729,-92.53
14/03/2014,2.729,-92.54
15/03/2014,2.729,-92.57
16/03/2014,2.729,-92.58
17/03/2014,2.729,-92.59
18/03/2014,2.729,-92.6
19/03/2014,2.729,-92.61
20/03/2014,2.729,-92.62
21/03/2014,2.729,-92.63
22/03/2014,2.729,-92.64
23/03/2014,2.729,
24/03/2014,2.729,
25/03/2014,2.729,-92.65
26/03/2014,2.729,-92.66
27/03/2014,2.729,-92.67
28/03/2014,2.729,-92.68
29/03/2014,2.729,-92.69
30/03/2014,2.729,-92.7
31/03/2014,2.729,-92.71
01/04/2014,2.142,-92.72
02/04/2014,2.142,-92.73
03/04/2014,2.142,-92.74
04/04/2014,2.142,-92.75
05/04/2014,2.142,-92.76
06/04/2014,2.142,-92.77
07/04/2014,2.142,-92.78
08/04/2014,2.142,-92.79
09/04/2014,2.142,-92.8
10/04/2014,2.142,-92.81
11/04/2014,2.142,-92.82
12/04/2014,2.142,-92.83
13/04/2014,2.142,-92.84
14/04/2014,2.142,-92.85
15/04/2014,2.142,-92.86
16/04/2014,2.142,-92.87
17/04/2014,2.142,-92.88
18/04/2014,2.142,-92.89
19/04/2014,2.142,-92.9
20/04/2014,2.142,-92.91
21/04/2014,2.142,-92.92
22/04/2014,2.142,-92.93
23/04/2014,2.142,-92.94
24/04/2014,2.142,-92.95
25/04/2014,2.142,-92.96
26/04/2014,2.142,-92.97
27/04/2014,2.142,-92.98
28/04/2014,2.142,-92.99
29/04/2014,2.142,-93
30/04/2014,2.142,-93.01
01/05/2014,2.166,-93.02
02/05/2014,2.166,-93.03
03/05/2014,2.166,-93.04
04/05/2014,2.166,-93.07
05/05/2014,2.166,-93.08
06/05/2014,2.166,-93.09
07/05/2014,2.166,-93.1
08/05/2014,2.166,-93.11
09/05/2014,2.166,-93.12
10/05/2014,2.166,-93.13
11/05/2014,2.166,-93.14
12/05/2014,2.166,-93.15
13/05/2014,2.166,-93.16
14/05/2014,2.166,
15/05/2014,2.166,
16/05/2014,2.166,-93.17
17/05/2014,2.166,-93.18
18/05/2014,2.166,-93.19
19/05/2014,2.166,-93.2
20/05/2014,2.166,-93.21
21/05/2014,2.166,-93.22
22/05/2014,2.166,-93.23
23/05/2014,2.166,-93.24
24/05/2014,2.166,-93.25
25/05/2014,2.166,-93.26
26/05/2014,2.166,-93.27
27/05/2014,2.166,-93.28
28/05/2014,2.166,-93.29
29/05/2014,2.166,-93.3
30/05/2014,2.166,-93.31
31/05/2014,2.166,-93.32
01/06/2014,3.634,-93.33
02/06/2014,3.634,-93.34
03/06/2014,3.634,-93.35
04/06/2014,3.634,-93.36
05/06/2014,3.634,-93.37
06/06/2014,3.634,-93.38
07/06/2014,3.634,-93.39
08/06/2014,3.634,-93.4
09/06/2014,3.634,-93.41
10/06/2014,3.634,-93.42
11/06/2014,3.634,-93.43
12/06/2014,3.634,-93.44
13/06/2014,3.634,-93.45
14/06/2014,3.634,-93.46
15/06/2014,3.634,-93.47
16/06/2014,3.634,-93.48
17/06/2014,3.634,-93.49
18/06/2014,3.634,-93.5
19/06/2014,3.634,-93.51
20/06/2014,3.634,-93.52
21/06/2014,3.634,-93.53
22/06/2014,3.634,-93.54
23/06/2014,3.634,-93.57
24/06/2014,3.634,-93.58
25/06/2014,3.634,-93.59
26/06/2014,3.634,-93.6
27/06/2014,3.634,-93.61
28/06/2014,3.634,-93.62
29/06/2014,3.634,-93.63
30/06/2014,3.634,-93.64
01/07/2014,2.131,-93.65
02/07/2014,2.131,-93.66
03/07/2014,2.131,-93.67
04/07/2014,2.131,-93.68
05/07/2014,2.131,
06/07/2014,2.131,
07/07/2014,2.131,-93.69
08/07/2014,2.131,-93.7
09/07/2014,2.131,-93.71
10/07/2014,2.131,-93.72
11/07/2014,2.131,-93.73
12/07/2014,2.131,-93.74
13/07/2014,2.131,-93.75
14/07/2014,2.131,-93.76
15/07/2014,2.131,-93.77
16/07/2014,2.131,-93.78
17/07/2014,2.131,-93.79
18/07/2014,2.131,-93.8
19/07/2014,2.131,-93.81
20/07/2014,2.131,-93.82
21/07/2014,2.131,-93.83
22/07/2014,2.131,-93.84
23/07/2014,2.131,-93.85
24/07/2014,2.131,-93.86
25/07/2014,2.131,-93.87
26/07/2014,2.131,-93.88
27/07/2014,2.131,-93.89
28/07/2014,2.131,-93.9
29/07/2014,2.131,-93.91
30/07/2014,2.131,-93.92
31/07/2014,2.131,-93.93
01/08/2014,0.933,-93.94
02/08/2014,0.933,-93.95
03/08/2014,0.933,-93.96
04/08/2014,0.933,-93.97
05/08/2014,0.933,-93.98
06/08/2014,0.933,-93.99
07/08/2014,0.933,-94
08/08/2014,0.933,-94.01
09/08/2014,0.933,-94.02
10/08/2014,0.933,-94.03
11/08/2014,0.933,-94.04
12/08/2014,0.933,-94.07
13/08/2014,0.933,-94.08
14/08/2014,0.933,-94.09
15/08/2014,0.933,-94.1
16/08/2014,0.933,-94.11
17/08/2014,0.933,-94.12
18/08/2014,0.933,-94.13
19/08/2014,0.933,-94.14
20/08/2014,0.933,-94.15
21/08/2014,0.933,-94.16
22/08/2014,0.933,-94.17
23/08/2014,0.933,-94.18
24/08/2014,0.933,-94.19
25/08/2014,0.933,-94.2
26/08/2014,0.933,
27/08/2014,0.933,
28/08/2014,0.933,-94.21
29/08/2014,0.933,-94.22
30/08/2014,0.933,-94.23
31/08/2014,0.933,-94.24
01/09/2014,2.427,-94.25
02/09/2014,2.427,-94.26
03/09/2014,2.427,-94.27
04/09/2014,2.427,-94.28
05/09/2014,2.427,-94.29
06/09/2014,2.427,-94.3
07/09/2014,2.427,-94.31
08/09/2014,2.427,-94.32
09/09/2014,2.427,-94.33
10/09/2014,2.427,-94.34
11/09/2014,2.427,-94.35
12/09/2014,2.427,-94.36
13/09/2014,2.427,-94.37
14/09/2014,2.427,-94.38
15/09/2014,2.427,-94.39
16/09/2014,2.427,-94.4
17/09/2014,2.427,-94.41
18/09/2014,2.427,-94.42
19/09/2014,2.427,-94.43
20/09/2014,2.427,-94.44
21/09/2014,2.427,-94.45
22/09/2014,2.427,-94.46
23/09/2014,2.427,-94.47
24/09/2014,2.427,-94.48
25/09/2014,2.427,-94.49
26/09/2014,2.427,-94.5
27/09/2014,2.427,-94.51
28/09/2014,2.427,-94.52
29/09/2014,2.427,-94.53
30/09/2014,2.427,-94.54
01/10/2014,2.919,-94.57
02/10/2014,2.919,-94.58
03/10/2014,2.919,-94.59
04/10/2014,2.919,-94.6
05/10/2014,2.919,-94.61
06/10/2014,2.919,-94.62
07/10/2014,2.919,-94.63
08/10/2014,2.919,-94.64
09/10/2014,2.919,-94.65
10/10/2014,2.919,-94.66
11/10/2014,2.919,-94.67
12/10/2014,2.919,-94.68
13/10/2014,2.919,-94.69
14/10/2014,2.919,-94.7
15/10/2014,2.919,-94.71
16/10/2014,2.919,-94.72
17/10/2014,2.919,
18/10/2014,2.919,
19/10/2014,2.919,-94.73
20/10/2014,2.919,-94.74
21/10/2014,2.919,-94.75
22/10/2014,2.919,-94.76
23/10/2014,2.919,-94.77
24/10/2014,2.919,-94.78
25/10/2014,2.919,-94.79
26/10/2014,2.919,-94.8
27/10/2014,2.919,-94.81
28/10/2014,2.919,-94.82
29/10/2014,2.919,-94.83
30/10/2014,2.919,-94.84
31/10/2014,2.919,-94.85
01/11/2014,7.688,-94.86
02/11/2014,7.688,-94.87
03/11/2014,7.688,-94.88
04/11/2014,7.688,-94.89
05/11/2014,7.688,-94.9
06/11/2014,7.688,-94.91
07/11/2014,7.688,-94.92
08/11/2014,7.688,-94.93
09/11/2014,7.688,-94.94
10/11/2014,7.688,-94.95
11/11/2014,7.688,-94.96
12/11/2014,7.688,-94.97
13/11/2014,7.688,-94.98
14/11/2014,7.688,-94.99
15/11/2014,7.688,-95
16/11/2014,7.688,-95.01
17/11/2014,7.688,-95.02
18/11/2014,7.688,-95.03
19/11/2014,7.688,-95.04
20/11/2014,7.688,-95.07
21/11/2014,7.688,-95.08
22/11/2014,7.688,-95.09
23/11/2014,7.688,-95.1
24/11/2014,7.688,-95.11
25/11/2014,7.688,-95.12
26/11/2014,7.688,-95.13
27/11/2014,7.688,-95.14
28/11/2014,7.688,-95.15
29/11/2014,7.688,-95.16
30/11/2014,7.688,-95.17
01/12/2014,2.849,-95.18
02/12/2014,2.849,-95.19
03/12/2014,2.849,-95.2
04/12/2014,2.849,-95.21
05/12/2014,2.849,-95.22
06/12/2014,2.849,-95.23
07/12/2014,2.849,-95.24
08/12/2014,2.849,
09/12/2014,2.849,
10/12/2014,2.849,-95.25
11/12/2014,2.849,-95.26
12/12/2014,2.849,-95.27
13/12/2014,2.849,-95.28
14/12/2014,2.849,-95.29
15/12/2014,2.849,-95.3
16/12/2014,2.849,-95.31
17/12/2014,2.849,-95.32
18/12/2014,2.849,-95.33
19/12/2014,2.849,-95.34
20/12/2014,2.849,-95.35
21/12/2014,2.849,-95.36
22/12/2014,2.849,-95.37
23/12/2014,2.849,-95.38
24/12/2014,2.849,-95.39
25/12/2014,2.849,-95.4
26/12/2014,2.849,-95.41
27/12/2014,2.849,-95.42
28/12/2014,2.849,-95.43
29/12/2014,2.849,-95.44
30/12/2014,2.849,-95.45
31/12/2014,2.849,-95.46
01/01/2015,1.78,-95.47
02/01/2015,1.78,-95.48
03/01/2015,1.78,-95.49
04/01/2015,1.78,-95.5
05/01/2015,1.78,-95.51
06/01/2015,1.78,-95.52
07/01/2015,1.78,-95.53
08/01/2015,1.78,-95.54
09/01/2015,1.78,-95.57
10/01/2015,1.78,-95.58
11/01/2015,1.78,-95.59
12/01/2015,1.78,-95.6
13/01/2015,1.78,-95.61
14/01/2015,1.78,-95.62
15/01/2015,1.78,-95.63
16/01/2015,1.78,-95.64
17/01/2015,1.78,-95.65
18/01/2015,1.78,-95.66
19/01/2015,1.78,-95.67
20/01/2015,1.78,-95.68
21/01/2015,1.78,-95.69
22/01/2015,1.78,-95.7
23/01/2015,1.78,-95.71
24/01/2015,1.78,-95.72
25/01/2015,1.78,-95.73
26/01/2015,1.78,-95.74
27/01/2015,1.78,-95.75
28/01/2015,1.78,-95.76
29/01/2015,1.78,
30/01/2015,1.78,
31/01/2015,1.78,-95.77
01/02/2015,3.778,-95.78
02/02/2015,3.778,-95.79
03/02/2015,3.778,-95.8
04/02/2015,3.778,-95.81
05/02/2015,3.778,-95.82
06/02/2015,3.778,-95.83
07/02/2015,3.778,-95.84
08/02/2015,3.778,-95.85
09/02/2015,3.778,-95.86
10/02/2015,3.778,-95.87
11/02/2015,3.778,-95.88
12/02/2015,3.778,-95.89
13/02/2015,3.778,-95.9
14/02/2015,3.778,-95.91
15/02/2015,3.778,-95.92
16/02/2015,3.778,-95.93
17/02/2015,3.778,-95.94
18/02/2015,3.778,-95.95
19/02/2015,3.778,-95.96
20/02/2015,3.778,-95.97
21/02/2015,3.778,-95.98
22/02/2015,3.778,-95.99
23/02/2015,3.778,-96
24/02/2015,3.778,-96.01
25/02/2015,3.778,-96.02
26/02/2015,3.778,-96.03
27/02/2015,3.778,-96.04
28/02/2015,3.778,-96.07
01/03/2015,4.346,-96.08
02/03/2015,4.346,-96.09
03/03/2015,4.346,-96.1
04/03/2015,4.346,-96.11
05/03/2015,4.346,-96.12
06/03/2015,4.346,-96.13
07/03/2015,4.346,-96.14
08/03/2015,4.346,-96.15
09/03/2015,4.346,-96.16
10/03/2015,4.346,-96.17
11/03/2015,4.346,-96.18
12/03/2015,4.346,-96.19
13/03/2015,4.346,-96.2
14/03/2015,4.346,-96.21
15/03/2015,4.346,-96.22
16/03/2015,4.346,-96.23
17/03/2015,4.346,-96.24
18/03/2015,4.346,-96.25
19/03/2015,4.346,-96.26
20/03/2015,4.346,-96.27
21/03/2015,4.346,-96.28
22/03/2015,4.346,
23/03/2015,4.346,
24/03/2015,4.346,-96.29
25/03/2015,4.346,-96.3
26/03/2015,4.346,-96.31
27/03/2015,4.346,-96.32
28/03/2015,4.346,-96.33
29/03/2015,4.346,-96.34
30/03/2015,4.346,-96.35
31/03/2015,4.346,-96.36
01/04/2015,1.954,-96.37
02/04/2015,1.954,-96.38
03/04/2015,1.954,-96.39
04/04/2015,1.954,-96.4
05/04/2015,1.954,-96.41
06/04/2015,1.954,-96.42
07/04/2015,1.954,-96.43
08/04/2015,1.954,-96.44
09/04/2015,1.954,-96.45
10/04/2015,1.954,-96.46
11/04/2015,1.954,-96.47
12/04/2015,1.954,-96.48
13/04/2015,1.954,-96.49
14/04/2015,1.954,-96.5
15/04/2015,1.954,-96.51
16/04/2015,1.954,-96.52
17/04/2015,1.954,-96.53
18/04/2015,1.954,-96.54
19/04/2015,1.954,-96.57
20/04/2015,1.954,-96.58
21/04/2015,1.954,-96.59
22/04/2015,1.954,-96.6
23/04/2015,1.954,-96.61
24/04/2015,1.954,-96.62
25/04/2015,1.954,-96.63
26/04/2015,1.954,-96.64
27/04/2015,1.954,-96.65
28/04/2015,1.954,-96.66
29/04/2015,1.954,-96.67
30/04/2015,1.954,-96.68
01/05/2015,1.639,-96.69
02/05/2015,1.639,-96.7
03/05/2015,1.639,-96.71
04/05/2015,1.639,-96.72
05/05/2015,1.639,-96.73
06/05/2015,1.639,-96.74
07/05/2015,1.639,-96.75
08/05/2015,1.639,-96.76
09/05/2015,1.639,-96.77
10/05/2015,1.639,-96.78
11/05/2015,1.639,-96.79
12/05/2015,1.639,-96.8
13/05/2015,1.639,
14/05/2015,1.639,
15/05/2015,1.639,-96.81
16/05/2015,1.639,-96.82
17/05/2015,1.639,-96.83
18/05/2015,1.639,-96.84
19/05/2015,1.639,-96.85
20/05/2015,1.639,-96.86
21/05/2015,1.639,-96.87
22/05/2015,1.639,-96.88
23/05/2015,1.639,-96.89
24/05/2015,1.639,-96.9
25/05/2015,1.639,-96.91
26/05/2015,1.639,-96.92
27/05/2015,1.639,-96.93
28/05/2015,1.639,-96.94
29/05/2015,1.639,-96.95
30/05/2015,1.639,-96.96
31/05/2015,1.639,-96.97
01/06/2015,1.915,-96.98
02/06/2015,1.915,-96.99
03/06/2015,1.915,-97
04/06/2015,1.915,-97.01
05/06/2015,1.915,-97.02
06/06/2015,1.915,-97.03
07/06/2015,1.915,-97.04
08/06/2015,1.915,-97.07
09/06/2015,1.915,-97.08
10/06/2015,1.915,-97.09
11/06/2015,1.915,-97.1
12/06/2015,1.915,-97.11
13/06/2015,1.915,-97.12
14/06/2015,1.915,-97.13
15/06/2015,1.915,-97.14
16/06/2015,1.915,-97.15
17/06/2015,1.915,-97.16
18/06/2015,1.915,-97.17
19/06/2015,1.915,-97.18
20/06/2015,1.915,-97.19
21/06/2015,1.915,-97.2
22/06/2015,1.915,-97.21
23/06/2015,1.915,-97.22
24/06/2015,1.915,-97.23
25/06/2015,1.915,-97.24
26/06/2015,1.915,-97.25
27/06/2015,1.915,-97.26
28/06/2015,1.915,-97.27
29/06/2015,1.915,-97.28
30/06/2015,1.915,-97.29
01/07/2015,0.852,-97.3
02/07/2015,0.852,-97.31
03/07/2015,0.852,-97.32
04/07/2015,0.852,
05/07/2015,0.852,
06/07/2015,0.852,-97.33
07/07/2015,0.852,-97.34
08/07/2015,0.852,-97.35
09/07/2015,0.852,-97.36
10/07/2015,0.852,-97.37
11/07/2015,0.852,-97.38
12/07/2015,0.852,-97.39
13/07/2015,0.852,-97.4
14/07/2015,0.852,-97.41
15/07/2015,0.852,-97.42
16/07/2015,0.852,-97.43
17/07/2015,0.852,-97.44
18/07/2015,0.852,-97.45
19/07/2015,0.852,-97.46
20/07/2015,0.852,-97.47
21/07/2015,0.852,-97.48
22/07/2015,0.852,-97.49
23/07/2015,0.852,-97.5
24/07/2015,0.852,-97.51
25/07/2015,0.852,-97.52
26/07/2015,0.852,-97.53
27/07/2015,0.852,-97.54
28/07/2015,0.852,-97.57
29/07/2015,0.852,-97.58
30/07/2015,0.852,-97.59
31/07/2015,0.852,-97.6
01/08/2015,2.927,-97.61
02/08/2015,2.927,-97.62
03/08/2015,2.927,-97.63
04/08/2015,2.927,-97.64
05/08/2015,2.927,-97.65
06/08/2015,2.927,-97.66
07/08/2015,2.927,-97.67
08/08/2015,2.927,-97.68
09/08/2015,2.927,-97.69
10/08/2015,2.927,-97.7
11/08/2015,2.927,-97.71
12/08/2015,2.927,-97.72
13/08/2015,2.927,-97.73
14/08/2015,2.927,-97.74
15/08/2015,2.927,-97.75
16/08/2015,2.927,-97.76
17/08/2015,2.927,-97.77
18/08/2015,2.927,-97.78
19/08/2015,2.927,-97.79
20/08/2015,2.927,-97.8
21/08/2015,2.927,-97.81
22/08/2015,2.927,-97.82
23/08/2015,2.927,-97.83
24/08/2015,2.927,-97.84
25/08/2015,2.927,
26/08/2015,2.927,
27/08/2015,2.927,-97.85
28/08/2015,2.927,-97.86
29/08/2015,2.927,-97.87
30/08/2015,2.927,-97.88
31/08/2015,2.927,-97.89
01/09/2015,1.71,-97.9
02/09/2015,1.71,-97.91
03/09/2015,1.71,-97.92
04/09/2015,1.71,-97.93
05/09/2015,1.71,-97.94
06/09/2015,1.71,-97.95
07/09/2015,1.71,-97.96
08/09/2015,1.71,-97.97
09/09/2015,1.71,-97.98
10/09/2015,1.71,-97.99
11/09/2015,1.71,-98
12/09/2015,1.71,-98.01
13/09/2015,1.71,-98.02
14/09/2015,1.71,-98.03
15/09/2015,1.71,-98.04
16/09/2015,1.71,-98.07
17/09/2015,1.71,-98.08
18/09/2015,1.71,-98.09
19/09/2015,1.71,-98.1
20/09/2015,1.71,-98.11
21/09/2015,1.71,-98.12
22/09/2015,1.71,-98.13
23/09/2015,1.71,-98.14
24/09/2015,1.71,-98.15
25/09/2015,1.71,-98.16
26/09/2015,1.71,-98.17
27/09/2015,1.71,-98.18
28/09/2015,1.71,-98.19
29/09/2015,1.71,-98.2
30/09/2015,1.71,-98.21
01/10/2015,4.232,-98.22
02/10/2015,4.232,-98.23
03/10/2015,4.232,-98.24
04/10/2015,4.232,-98.25
05/10/2015,4.232,-98.26
06/10/2015,4.232,-98.27
07/10/2015,4.232,-98.28
08/10/2015,4.232,-98.29
09/10/2015,4.232,-98.3
10/10/2015,4.232,-98.31
11/10/2015,4.232,-98.32
12/10/2015,4.232,-98.33
13/10/2015,4.232,-98.34
14/10/2015,4.232,-98.35
15/10/2015,4.232,-98.36
16/10/2015,4.232,
17/10/2015,4.232,
18/10/2015,4.232,-98.37
19/10/2015,4.232,-98.38
20/10/2015,4.232,-98.39
21/10/2015,4.232,-98.4
22/10/2015,4.232,-98.41
23/10/2015,4.232,-98.42
24/10/2015,4.232,-98.43
25/10/2015,4.232,-98.44
26/10/2015,4.232,-98.45
27/10/2015,4.232,-98.46
28/10/2015,4.232,-98.47
29/10/2015,4.232,-98.48
30/10/2015,4.232,-98.49
31/10/2015,4.232,-98.5
01/11/2015,1.562,-98.51
02/11/2015,1.562,-98.52
03/11/2015,1.562,-98.53
04/11/2015,1.562,-98.54
05/11/2015,1.562,-98.57
06/11/2015,1.562,-98.58
07/11/2015,1.562,-98.59
08/11/2015,1.562,-98.6
09/11/2015,1.562,-98.61
10/11/2015,1.562,-98.62
11/11/2015,1.562,-98.63
12/11/2015,1.562,-98.64
13/11/2015,1.562,-98.65
14/11/2015,1.562,-98.66
15/11/2015,1.562,-98.67
16/11/2015,1.562,-98.68
17/11/2015,1.562,-98.69
18/11/2015,1.562,-98.7
19/11/2015,1.562,-98.71
20/11/2015,1.562,-98.72
21/11/2015,1.562,-98.73
22/11/2015,1.562,-98.74
23/11/2015,1.562,-98.75
24/11/2015,1.562,-98.76
25/11/2015,1.562,-98.77
26/11/2015,1.562,-98.78
27/11/2015,1.562,-98.79
28/11/2015,1.562,-98.8
29/11/2015,1.562,-98.81
30/11/2015,1.562,-98.82
01/12/2015,0.184,-98.83
02/12/2015,0.184,-98.84
03/12/2015,0.184,-98.85
04/12/2015,0.184,-98.86
05/12/2015,0.184,-98.87
06/12/2015,0.184,-98.88
07/12/2015,0.184,
08/12/2015,0.184,
09/12/2015,0.184,-98.89
10/12/2015,0.184,-98.9
11/12/2015,0.184,-98.91
12/12/2015,0.184,-98.92
13/12/2015,0.184,-98.93
14/12/2015,0.184,-98.94
15/12/2015,0.184,-98.95
16/12/2015,0.184,-98.96
17/12/2015,0.184,-98.97
18/12/2015,0.184,-98.98
19/12/2015,0.184,-98.99
20/12/2015,0.184,-99
21/12/2015,0.184,-99.01
22/12/2015,0.184,-99.02
23/12/2015,0.184,-99.03
24/12/2015,0.184,-99.04
25/12/2015,0.184,-99.07
26/12/2015,0.184,-99.08
27/12/2015,0.184,-99.09
28/12/2015,0.184,-99.1
29/12/2015,0.184,-99.11
30/12/2015,0.184,-99.12
31/12/2015,0.184,-99.13
01/01/2016,1.608,-99.14
02/01/2016,1.608,-99.15
03/01/2016,1.608,-99.16
04/01/2016,1.608,-99.17
05/01/2016,1.608,-99.18
06/01/2016,1.608,-99.19
07/01/2016,1.608,-99.2
08/01/2016,1.608,-99.21
09/01/2016,1.608,-99.22
10/01/2016,1.608,-99.23
11/01/2016,1.608,-99.24
12/01/2016,1.608,-99.25
13/01/2016,1.608,-99.26
14/01/2016,1.608,-99.27
15/01/2016,1.608,-99.28
16/01/2016,1.608,-99.29
17/01/2016,1.608,-99.3
18/01/2016,1.608,-99.31
19/01/2016,1.608,-99.32
20/01/2016,1.608,-99.33
21/01/2016,1.608,-99.34
22/01/2016,1.608,-99.35
23/01/2016,1.608,-99.36
24/01/2016,1.608,-99.37
25/01/2016,1.608,-99.38
26/01/2016,1.608,-99.39
27/01/2016,1.608,-99.4
28/01/2016,1.608,
29/01/2016,1.608,
30/01/2016,1.608,-99.41
31/01/2016,1.608,-99.42
01/02/2016,4.733,-99.43
02/02/2016,4.733,-99.44
03/02/2016,4.733,-99.45
04/02/2016,4.733,-99.46
05/02/2016,4.733,-99.47
06/02/2016,4.733,-99.48
07/02/2016,4.733,-99.49
08/02/2016,4.733,-99.5
09/02/2016,4.733,-99.51
10/02/2016,4.733,-99.52
11/02/2016,4.733,-99.53
12/02/2016,4.733,-99.54
13/02/2016,4.733,-99.57
14/02/2016,4.733,-99.58
15/02/2016,4.733,-99.59
16/02/2016,4.733,-99.6
17/02/2016,4.733,-99.61
18/02/2016,4.733,-99.62
19/02/2016,4.733,-99.63
20/02/2016,4.733,-99.64
21/02/2016,4.733,-99.65
22/02/2016,4.733,-99.66
23/02/2016,4.733,-99.67
24/02/2016,4.733,-99.68
25/02/2016,4.733,-99.69
26/02/2016,4.733,-99.7
27/02/2016,4.733,-99.71
28/02/2016,4.733,-99.72
29/02/2016,4.733,-99.73
01/03/2016,1.867,-99.74
02/03/2016,1.867,-99.75
03/03/2016,1.867,-99.76
04/03/2016,1.867,-99.77
05/03/2016,1.867,-99.78
06/03/2016,1.867,-99.79
07/03/2016,1.867,-99.8
08/03/2016,1.867,-99.81
09/03/2016,1.867,-99.82
10/03/2016,1.867,-99.83
11/03/2016,1.867,-99.84
12/03/2016,1.867,-99.85
13/03/2016,1.867,-99.86
14/03/2016,1.867,-99.87
15/03/2016,1.867,-99.88
16/03/2016,1.867,-99.89
17/03/2016,1.867,-99.9
18/03/2016,1.867,-99.91
19/03/2016,1.867,-99.92
20/03/2016,1.867,
21/03/2016,1.867,
22/03/2016,1.867,-99.93
23/03/2016,1.867,-99.94
24/03/2016,1.867,-99.95
25/03/2016,1.867,-99.96
26/03/2016,1.867,-99.97
27/03/2016,1.867,-99.98
28/03/2016,1.867,-99.99
29/03/2016,1.867,-100
30/03/2016,1.867,-100.01
31/03/2016,1.867,-100.02
01/04/2016,1.651,-100.03
02/04/2016,1.651,-100.04
03/04/2016,1.651,-100.07
04/04/2016,1.651,-100.08
05/04/2016,1.651,-100.09
06/04/2016,1.651,-100.1
07/04/2016,1.651,-100.11
08/04/2016,1.651,-100.12
09/04/2016,1.651,-100.13
10/04/2016,1.651,-100.14
11/04/2016,1.651,-100.15
12/04/2016,1.651,-100.16
13/04/2016,1.651,-100.17
14/04/2016,1.651,-100.18
15/04/2016,1.651,-100.19
16/04/2016,1.651,-100.2
17/04/2016,1.651,-100.21
18/04/2016,1.651,-100.22
19/04/2016,1.651,-100.23
20/04/2016,1.651,-100.24
21/04/2016,1.651,-100.25
22/04/2016,1.651,-100.26
23/04/2016,1.651,-100.27
24/04/2016,1.651,-100.28
25/04/2016,1.651,-100.29
26/04/2016,1.651,-100.3
27/04/2016,1.651,-100.31
28/04/2016,1.651,-100.32
29/04/2016,1.651,-100.33
30/04/2016,1.651,-100.34
01/05/2016,2.271,-100.35
02/05/2016,2.271,-100.36
03/05/2016,2.271,-100.37
04/05/2016,2.271,-100.38
05/05/2016,2.271,-100.39
06/05/2016,2.271,-100.4
07/05/2016,2.271,-100.41
08/05/2016,2.271,-100.42
09/05/2016,2.271,-100.43
10/05/2016,2.271,-100.44
11/05/2016,2.271,
12/05/2016,2.271,
13/05/2016,2.271,-100.45
14/05/2016,2.271,-100.46
15/05/2016,2.271,-100.47
16/05/2016,2.271,-100.48
17/05/2016,2.271,-100.49
18/05/2016,2.271,-100.5
19/05/2016,2.271,-100.51
20/05/2016,2.271,-100.52
21/05/2016,2.271,-100.53
22/05/2016,2.271,-100.54
23/05/2016,2.271,-100.57
24/05/2016,2.271,-100.58
25/05/2016,2.271,-100.59
26/05/2016,2.271,-100.6
27/05/2016,2.271,-100.61
